Usuario,Ordenador,ID,Tipo de sesión,Grupo,Inicio,Final,Duración,Moneda,Tarifa,Facturación,Notas
"MDC - CAD/CAM","Sin nombre","1596015778","Control remoto","Dispositivos sin nombre","2025-04-15 10:25","2025-04-15 10:53","28","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1261866834","Control remoto","Dispositivos sin nombre","2025-04-15 09:59","2025-04-15 12:16","138","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","343938809","Control remoto","Dispositivos sin nombre","2025-04-14 16:40","2025-04-14 18:10","91","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1273160630","Control remoto","Dispositivos sin nombre","2025-04-14 14:48","2025-04-14 16:14","87","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1273160630","Control remoto","Dispositivos sin nombre","2025-04-14 14:28","2025-04-14 14:37","9","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","408868126","Control remoto","Dispositivos sin nombre","2025-04-14 13:09","2025-04-14 16:44","216","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","408868126","Control remoto","Dispositivos sin nombre","2025-04-14 12:56","2025-04-14 14:16","81","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","343938809","Control remoto","Dispositivos sin nombre","2025-04-14 12:07","2025-04-14 12:17","10","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1261866834","Control remoto","Dispositivos sin nombre","2025-04-14 11:38","2025-04-14 12:05","27","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","408868126","Control remoto","Dispositivos sin nombre","2025-04-14 11:29","2025-04-14 11:52","23","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1689705597","Control remoto","Dispositivos sin nombre","2025-04-14 10:27","2025-04-14 11:18","51","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","343938809","Control remoto","Dispositivos sin nombre","2025-04-14 10:18","2025-04-14 11:35","78","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1709512286","Control remoto","Dispositivos sin nombre","2025-04-14 09:37","2025-04-14 10:04","27","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1506756048","Control remoto","Dispositivos sin nombre","2025-04-11 18:44","2025-04-11 18:52","8","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1506756048","Control remoto","Dispositivos sin nombre","2025-04-11 18:39","2025-04-11 18:43","4","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1506756048","Control remoto","Dispositivos sin nombre","2025-04-11 18:28","2025-04-11 18:37","9","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1506756048","Control remoto","Dispositivos sin nombre","2025-04-11 17:45","2025-04-11 17:50","6","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","701415273","Control remoto","Dispositivos sin nombre","2025-04-11 13:20","2025-04-11 13:30","11","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1774997284","Control remoto","Dispositivos sin nombre","2025-04-11 11:18","2025-04-11 11:35","17","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","266127949","Control remoto","Dispositivos sin nombre","2025-04-10 19:46","2025-04-10 19:53","8","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1080312951","Control remoto","Dispositivos sin nombre","2025-04-10 19:45","2025-04-10 20:06","21","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","513255709","Control remoto","Dispositivos sin nombre","2025-04-10 15:32","2025-04-10 15:42","11","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","513255709","Control remoto","Dispositivos sin nombre","2025-04-10 15:08","2025-04-10 15:31","23","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1774997284","Control remoto","Dispositivos sin nombre","2025-04-10 12:26","2025-04-10 13:19","53","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","637578801","Control remoto","Dispositivos sin nombre","2025-04-10 03:17","2025-04-10 14:12","655","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","513255709","Control remoto","Dispositivos sin nombre","2025-04-09 22:27","2025-04-09 22:30","3","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1709512286","Control remoto","Dispositivos sin nombre","2025-04-09 15:58","2025-04-09 16:37","39","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1709512286","Control remoto","Dispositivos sin nombre","2025-04-09 15:31","2025-04-09 15:51","20","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","482269010","Control remoto","Dispositivos sin nombre","2025-04-09 11:16","2025-04-09 18:06","411","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","482269010","Control remoto","Dispositivos sin nombre","2025-04-09 10:47","2025-04-09 10:59","12","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1317507031","Control remoto","Dispositivos sin nombre","2025-04-08 17:58","2025-04-08 18:02","4","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1950348800","Control remoto","Dispositivos sin nombre","2025-04-08 17:38","2025-04-08 18:01","24","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1053019340","Control remoto","Dispositivos sin nombre","2025-04-08 17:24","2025-04-08 18:01","38","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","740731883","Control remoto","Dispositivos sin nombre","2025-04-08 16:43","2025-04-08 17:16","34","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","740731883","Control remoto","Dispositivos sin nombre","2025-04-08 16:25","2025-04-08 16:42","18","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","740731883","Control remoto","Dispositivos sin nombre","2025-04-08 13:58","2025-04-08 14:35","37","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1317507031","Control remoto","Dispositivos sin nombre","2025-04-08 12:37","2025-04-08 13:34","58","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","343938809","Control remoto","Dispositivos sin nombre","2025-04-08 11:12","2025-04-08 13:34","142","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","740731883","Control remoto","Dispositivos sin nombre","2025-04-08 10:54","2025-04-08 13:35","162","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","740731883","Control remoto","Dispositivos sin nombre","2025-04-08 10:24","2025-04-08 10:30","6","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1753813912","Control remoto","Dispositivos sin nombre","2025-04-08 10:09","2025-04-08 10:17","9","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","318891767","Control remoto","Dispositivos sin nombre","2025-04-08 09:16","2025-04-08 18:28","553","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1140316017","Control remoto","Dispositivos sin nombre","2025-04-07 17:34","2025-04-07 18:00","26","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","343938809","Control remoto","Dispositivos sin nombre","2025-04-07 16:49","2025-04-07 18:23","94","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1317507031","Control remoto","Dispositivos sin nombre","2025-04-07 15:30","2025-04-07 18:24","174","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1140316017","Control remoto","Dispositivos sin nombre","2025-04-07 15:13","2025-04-07 16:32","80","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1288372571","Control remoto","Dispositivos sin nombre","2025-04-07 12:39","2025-04-07 14:22","103","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","101513946","Control remoto","Dispositivos sin nombre","2025-04-07 11:45","2025-04-07 18:23","399","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1081316827","Control remoto","Dispositivos sin nombre","2025-04-07 11:45","2025-04-07 12:51","67","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","101513946","Control remoto","Dispositivos sin nombre","2025-04-07 11:15","2025-04-07 11:36","22","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","343938809","Control remoto","Dispositivos sin nombre","2025-04-07 10:37","2025-04-07 16:47","371","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1053019340","Control remoto","Dispositivos sin nombre","2025-04-04 15:02","2025-04-04 16:23","82","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","318891767","Control remoto","Dispositivos sin nombre","2025-04-04 14:31","2025-04-04 14:56","26","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","318891767","Control remoto","Dispositivos sin nombre","2025-04-04 13:17","2025-04-04 14:19","63","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","332796489","Control remoto","Dispositivos sin nombre","2025-04-04 11:28","2025-04-04 14:07","160","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","888858689","Control remoto","Dispositivos sin nombre","2025-04-03 16:29","2025-04-03 17:40","71","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","318891767","Control remoto","Dispositivos sin nombre","2025-04-03 14:35","2025-04-03 14:48","13","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","701415273","Control remoto","Dispositivos sin nombre","2025-04-03 12:58","2025-04-03 13:02","5","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","701415273","Control remoto","Dispositivos sin nombre","2025-04-03 12:52","2025-04-03 12:52","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","701415273","Control remoto","Dispositivos sin nombre","2025-04-03 12:44","2025-04-03 12:51","8","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","318891767","Control remoto","Dispositivos sin nombre","2025-04-03 12:33","2025-04-03 14:34","122","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","325558320","Control remoto","Dispositivos sin nombre","2025-04-03 11:05","2025-04-03 11:11","6","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1681140257","Control remoto","Dispositivos sin nombre","2025-04-03 10:43","2025-04-03 11:12","29","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","325558320","Control remoto","Dispositivos sin nombre","2025-04-03 10:43","2025-04-03 10:56","14","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","325558320","Control remoto","Dispositivos sin nombre","2025-04-03 10:41","2025-04-03 10:57","16","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1050101112","Control remoto","Dispositivos sin nombre","2025-04-03 10:23","2025-04-03 13:56","214","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","325558320","Control remoto","Dispositivos sin nombre","2025-04-03 10:21","2025-04-03 10:40","19","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","325558320","Control remoto","Dispositivos sin nombre","2025-04-03 10:16","2025-04-03 10:17","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","401860557","Control remoto","Dispositivos sin nombre","2025-04-02 18:01","2025-04-02 18:10","9","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","401860557","Control remoto","Dispositivos sin nombre","2025-04-02 17:37","2025-04-02 18:01","24","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1669227891","Control remoto","Dispositivos sin nombre","2025-04-02 15:52","2025-04-02 17:36","105","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","716661307","Control remoto","Dispositivos sin nombre","2025-04-02 15:41","2025-04-02 17:24","103","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1556360747","Control remoto","Dispositivos sin nombre","2025-04-02 13:33","2025-04-02 13:52","19","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1211200093","Control remoto","Dispositivos sin nombre","2025-04-02 13:19","2025-04-02 13:28","9","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","343879123","Control remoto","Dispositivos sin nombre","2025-04-02 13:05","2025-04-02 13:07","3","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1723224648","Control remoto","Dispositivos sin nombre","2025-04-02 13:02","2025-04-02 13:45","43","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1124294319","Control remoto","Dispositivos sin nombre","2025-04-02 13:00","2025-04-02 14:54","115","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1556360747","Control remoto","Dispositivos sin nombre","2025-04-02 12:45","2025-04-02 13:13","29","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1124294319","Control remoto","Dispositivos sin nombre","2025-04-02 12:44","2025-04-02 12:51","8","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","343879123","Control remoto","Dispositivos sin nombre","2025-04-02 12:38","2025-04-02 12:41","3","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","343879123","Control remoto","Dispositivos sin nombre","2025-04-02 12:29","2025-04-02 12:35","6","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","343879123","Control remoto","Dispositivos sin nombre","2025-04-02 12:26","2025-04-02 12:27","2","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1211200093","Control remoto","Dispositivos sin nombre","2025-04-02 12:20","2025-04-02 12:33","14","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1556360747","Control remoto","Dispositivos sin nombre","2025-04-02 12:15","2025-04-02 12:44","29","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1556360747","Control remoto","Dispositivos sin nombre","2025-04-02 12:08","2025-04-02 12:09","2","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1211200093","Control remoto","Dispositivos sin nombre","2025-04-02 11:21","2025-04-02 12:12","51","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1261866834","Control remoto","Dispositivos sin nombre","2025-04-02 10:42","2025-04-02 12:44","122","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1950348800","Control remoto","Dispositivos sin nombre","2025-04-02 10:42","2025-04-02 12:43","122","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1317507031","Control remoto","Dispositivos sin nombre","2025-04-02 10:41","2025-04-02 12:43","123","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","320892568","Control remoto","Dispositivos sin nombre","2025-04-01 16:38","2025-04-01 17:51","74","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","307738133","Control remoto","Dispositivos sin nombre","2025-04-01 15:04","2025-04-01 15:28","24","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1140316017","Control remoto","Dispositivos sin nombre","2025-04-01 14:43","2025-04-01 15:00","18","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1556360747","Control remoto","Dispositivos sin nombre","2025-04-01 14:29","2025-04-01 15:00","32","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1556360747","Control remoto","Dispositivos sin nombre","2025-04-01 14:22","2025-04-01 16:14","112","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1556360747","Control remoto","Dispositivos sin nombre","2025-04-01 14:14","2025-04-01 14:21","8","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1140316017","Control remoto","Dispositivos sin nombre","2025-04-01 13:59","2025-04-01 14:22","23","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1556360747","Control remoto","Dispositivos sin nombre","2025-04-01 13:29","2025-04-01 14:13","44","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1556360747","Control remoto","Dispositivos sin nombre","2025-04-01 13:24","2025-04-01 14:13","49","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1556360747","Control remoto","Dispositivos sin nombre","2025-04-01 13:20","2025-04-01 13:23","4","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1211200093","Control remoto","Dispositivos sin nombre","2025-04-01 12:55","2025-04-01 13:18","24","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1059679621","Control remoto","Dispositivos sin nombre","2025-04-01 11:14","2025-04-01 16:14","301","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","339006689","Control remoto","Dispositivos sin nombre","2025-03-31 17:49","2025-03-31 17:52","3","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1059679621","Control remoto","Dispositivos sin nombre","2025-03-31 09:25","2025-03-31 16:24","419","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","319319655","Control remoto","Dispositivos sin nombre","2025-03-31 09:16","2025-03-31 16:33","437","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","319319655","Control remoto","Dispositivos sin nombre","2025-03-31 09:07","2025-03-31 09:13","6","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1081316827","Control remoto","Dispositivos sin nombre","2025-03-28 18:21","2025-03-28 18:27","7","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1081316827","Control remoto","Dispositivos sin nombre","2025-03-28 18:13","2025-03-28 18:20","7","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1059679621","Control remoto","Dispositivos sin nombre","2025-03-28 17:16","2025-03-28 17:21","6","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1059679621","Control remoto","Dispositivos sin nombre","2025-03-28 16:50","2025-03-28 16:54","5","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1038122777","Control remoto","Dispositivos sin nombre","2025-03-28 16:10","2025-03-28 17:18","69","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1059679621","Control remoto","Dispositivos sin nombre","2025-03-28 16:04","2025-03-28 16:49","45","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1692653671","Control remoto","Dispositivos sin nombre","2025-03-27 18:42","2025-03-27 18:43","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1692653671","Control remoto","Dispositivos sin nombre","2025-03-27 18:42","2025-03-27 18:51","9","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","902409462","Control remoto","Dispositivos sin nombre","2025-03-27 17:38","2025-03-27 18:51","73","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1126017702","Control remoto","Dispositivos sin nombre","2025-03-27 13:50","2025-03-27 15:52","123","None","0,00","Factura",""
